0,83
0,84
0,12
0,67
0,15
0,7
0,9
0,46
7,49975707530143E-13
0,42
0,53
0,95
0,45
0,88
0,14
0,36
0,31
0,22
0,64
0,27
0,93
0,98
0,86
0,26
0,26
0,29
0,48
0,23
0,69
0,0299999999998495
0,32
0,82
0,23
0,27
0,57
0,33
0,78
0,74
0,92
0,72
0,9
0,46
0,75
0,48
0,55
0,35
0,59
0,96
0,82
0,89
0,65
0,59
0,06
0,66
0,95
0,07
0,87
0,98
0,75
0,87
0,08
0,26
0,36
0,21
0,84
0,98
0,83
0,86
0,0299999999999181
0,89
0,16
0,0499999999999661
0,45
0,78
0,0399999999999507
0,78
0,73
1
0,29
-1,317641811107E-13
0,44
0,39
0,32
0,2
0,95
0,85
0,66
0,6
0,49
0,0399999999999253
0,84
0,29
0,15
0,69
0,65
0,29
0,19
0,44
0,91
0,75
0,17
0,23
0,37
0,92
0,66
0,88
0,0399999999999947
0,0299999999999661
0,91
0,08
0,49
0,14
0,2
0,32
0,16
0,44
0,52
0,92
0,73
0,3
0,0299999999997642
0,3
0,97
0,96
0,58
0,24
0,79
0,76
0,0199999999998139
0,75
0,71
0,86
0,3
0,89
0,109999999999999
0,7
0,61
0,94
0,61
0,38
0,25
0,45
0,32
0,6
0,59
0,42
0,17
0,91
0,11
0,13
0,81
0,86
0,00999999999965959
0,62
0,69
0,6
0,49
0,79
0,9
0,31
0,00999999999984295
0,39
0,66
0,0799999999999999
0,18
0,78
0,29
0,17
0,55
0,25
0,46
0,93
0,37
0,37
0,63
0,63
0,9
0,41
0,0699999999999902
0,42
0,81
0,92
0,75
0,9
0,0799999999999805
0,3
0,0399999999999742
0,84
0,0899999999999905
0,43
0,29
0,94
0,7
0,94
0,88
0,0499999999999987
0,73
0,25
0,0099999999999344
0,16
0,56
0,49
0,0499999999999995
0,24
0,58
0,91
0,92
0,78
0,6
0,22
0,93
0,78
0,37
0,5
0,94
0,24
0,48
0,48
0,83
0,36
0,84
0,2
0,94
0,47
0,59
0,44
0,72
0,27
0,45
0,11
0,71
0,27
0,91
0,56
0,74
0,55
0,25
0,73
0,38
0,66
1
0,09
0,4
0,81
0,81
0,93
0,49
0,81
0,95
0,87
0,22
0,13
0,1
0,25
0,54
0,05
0,76
0,41
0,24
0,99
0,55
0,14
0,54
0,6
0,27
0,93
0,98
0,0299999999989865
0,65
0,59
0,91
0,49
0,119999999999998
0,84
0,58
0,119999999999774
0,0799999999997968
0,95
0,66
0,93
0,92
0,88
0,73
0,249999999999938
0,34
0,7
0,99
0,0799999999990136
0,95
0,0799999999999541
0,53
0,53
0,86
0,99
0,89
0,28
0,97
0,3
0,51
0,0299999999989246
0,8
0,96
0,68
0,94
0,26
0,0899999999999461
0,8
0,95
0,49
0,9
0,27
0,18
0,21
0,11
0,57
0,71
0,94
0,25
0,65
0,88
0,25
0,24
0,99
0,39
0,26
0,00999999999965073
0,179999999999999
0,86
0,93
0,6
0,33
0,34
0,17
0,55
0,42
0,0299999999989711
0,89
0,53
0,109999999999975
0,57
0,52
0,0699999999999968
0,209999999999973
0,3
0,23
0,15
0,16
0,13999999999986
0,6
0,16
0,88
0,18999999999989
0,82
0,25
0,29
0,81
0,52
0,46
0,55
0,99
0,97
0,31
0,13
0,0799999999985376
0,13
0,63
0,78
0,24999999999993
0,22
0,85
0,47
0,229999999999999
0,3
0,66
0,46
0,48
0,93
0,24
0,37
0,119999999998623
0,77
0,84
0,42
0,49
0,55
0,19
0,00999999999953497
0,87
0,55
0,77
0,6
0,62
0,39
0,67
0,96
0,61
0,75
0,65
0,11
0,71
0,56
0,83
0,74
0,0999999999998004
0,61
0,3
0,239999999999997
0,2
0,52
0,4
0,34
0,73
0,93
0,39
0,27
0,96
0,93
0,76
0,66
0,0799999999998046
0,0799999999998043
0,93
0,4
0,71
0,31
0,65
0,79
0,54
0,15
0,96
0,96
0,29
0,0999999999999975
0,98
0,44
0,42
0,5
0,89
0,78
0,96
0,78
0,98
0,33
0,52
0,25
0,6
0,41
0,78
0,0599999999999331
0,0199999999993741
0,35
0,13
0,87
0,039999999999951
0,49
0,59
0,67
0,49
0,99
0,58
0,36
0,62
0,99
0,64
0,79
0,55
0,0399999999996013
0,84
0,81
0,87
0,3
0,63
0,68
0,59
0,21
0,98
0,98
0,6
0,82
0,53
0,32
0,00999999999940557
0,69
0,199999999999999
0,5
0,34
0,37
0,26
0,17
0,87
0,82
0,44
0,24
0,78
0,75
0,149999999999956
0,51
0,85
0,81
-3,52979254982779E-13
0,149999999999998
0,16
0,0499999999989253
0,67
0,47
0,96
0,95
0,81
0,46
0,97
0,64
0,149999999999923
0,13999999999748
0,639999999999804
0,119999999998933
0,10999999999583
0,749999999982743
0,90999999999228
0,109999999993863
0,979999999993286
0,969999999997745
0,710000000001108
0,359999999996526
0,229999999998273
0,629999999982775
0,239999999995479
0,94
0,0999999999989196
0,179999999997523
0,319999999991734
0,799999999983554
0,459999999995853
0,559999999982745
0,449999999997689
0,0399999999939714
0,869999999993347
0,0499999999990257
0,810000000001104
0,63000000000283
0,829999999980096
0,399999999993274
0,679999999999997
0,95
0,0399999999993201
0,349999999996091
0,110000000000921
0,260000000004025
0,139999999995851
0,170000000001616
0,339999999997667
0,739999999993726
0,189999999996648
0,319999999997309
0,870000000001104
0,22999999999831
0,229999999998279
0,609999999982775
0,919999999999997
0,349999999999999
0,0399999999993131
0,379999999996145
0,539999999999814
0,80999999998354
0,329999999995882
0,399999999992829
0,119999999997763
0,499999999993752
0,199999999996706
0,889999999997717
0,860000000001093
0,039999999998502
0,649999999980085
0,469999999993266
0,959999999999997
0,59
0,370000000004347
0,289999999996102
0,659999999999808
0,480000000004028
0,419999999995827
0,959999999982744
0,849999999992299
0,789999999993744
0,23999999999666
0,719999999997733
0,0599999999989678
0,740000000002814
0,639999999980098
0,729999999982775
0,359999999993346
0,479999999999999
0,90999999998169
0,58999999999319
0,899999999999802
0,380000000004007
0,599999999995451
0,0299999999996219
0,44999999999764
0,879999999993673
-3,29744501235214E-12
0,159999999998837
0,049999999998951
0,419999999996519
0,669999999980113
0,379999999993285
0,979999999999997
0,74
0,260000000004335
0,0399999999976256
0,949999999999819
0,350000000004055
0,489999999995912
0,349999999992823
0,159999999997699
0,529999999993862
0,0699999999968176
0,979999999997701
0,20999999999896
0,0599999999985148
0,669999999980074
0,509999999982776
0,959999999999997
0,69
0,969999999981665
0,709999999993157
0,709999999999798
0,899999999983589
0,239999999995765
0,259999999992852
0,519999999992257
0,0799999999937852
0,299999999996654
0,0299999999990065
0,109999999998899
0,820000000002733
0,919999999980119
0,289999999993289
0,689999999999997
0,85
0,649999999981711
0,919999999993153
0,729999999999797
0,0399999999992711
0,229999999995758
0,969999999982743
0,309999999997618
0,109999999993776
0,38999999999665
0,91999999999776
0,980000000001112
0,89000000000273
0,84999999998012
0,749999999982774
0,969999999999997
0,319999999999999
0,440000000004331
0,529999999993159
0,189999999994491
0,229999999998429
0,62999999999543
0,220000000001597
0,019999999997725
0,87999999999364
0,649999999993237
0,259999999997282
0,439999999996585
0,159999999998284
0,219999999998262
0,0499999999994683
0,309999999993338
0,94
0,92999999998171
0,139999999997446
0,939999999999798
0,959999999983587
0,639999999995427
0,509999999982744
0,579999999992258
0,359999999993533
0,0899999999966698
0,00999999999900727
0,109999999998899
0,279999999996507
0,919999999980118
0,959999999982774
0,189999999995474
0,9
0,5
0,289999999996182
0,459999999991743
0,49000000000406
0,0999999999959847
0,429999999992818
0,839999999992354
0,199999999994046
0,939999999993419
0,969999999997693
0,149999999998964
0,980000000002923
0,280000000004168
0,899999999982776
0,519999999999997
0,59
0,420000000004353
0,199999999997464
0,589999999999801
0,0599999999992765
0,649999999995448
0,939999999982744
0,729999999992269
0,0999999999938274
0,449999999996672
0,0999999999987743
0,80000000000111
0,990000000002754
0,0499999999993185
0,769999999982774
0,49999999999334
0,71
0,189999999998295
0,219999999997429
0,999999999999796
0,959999999983593
0,589999999995404
0,459999999992854
0,249999999997573
0,0599999999937478
0,509999999993213
0,969999999997761
0,590000000001112
0,0999999999983809
0,829999999980123
0,220000000001412
0,779999999999997
0,77
0,989999999981714
0,849999999993136
0,779999999999795
0,280000000003989
0,119999999995745
0,659999999982743
0,249999999997569
0,309999999993485
0,529999999993205
0,419999999997271
0,630000000001112
0,199999999998274
0,229999999998256
0,119999999999288
0,759999999999997
0,149999999998785
0,799999999981715
0,829999999993255
0,57999999999981
0,490000000004031
0,919999999995527
0,769999999982744
0,449999999997686
0,779999999993769
0,719999999993335
0,24999999999885
0,600000000001101
0,429999999996547
0,330000000004157
0,879999999982776
0,0599999999995948
0,63
0,969999999981688
0,289999999960664
0,169999999885925
0,139999999929365
0,939999999936135
0,409999999641905
0,119999999724177
0,279999999949719
0,239999999407475
0,669999999912159
0,529999999969255
0,0599999969932765
0,20999999989241
0,209999999946405
0,939999999495655
0,679999999310488
0,339999999963967
0,899999999960563
0,569999999885775
0,939999999929452
0,299999999936187
0,319999999641383
0,0799999997237816
0,669999999949657
0,389999999406621
0,999999999912101
0,609999999969195
0,559999996988928
0,749999999892246
0,959999999946347
0,239999999494941
0,489999999309489
0,459999999963933
0,959999999960579
0,4199999998858
0,299999999929269
0,249999999936148
0,28999999964159
0,619999999723959
0,429999999949685
0,0599999994069572
0,919999999912129
0,279999999969285
0,0399999969906275
0,129999999892303
0,559999999946345
0,5699999994952
0,1599999993099
0,879999999963989
0,819999999960587
0,459999999885921
0,799999999929516
0,619999999936139
0,139999999641912
0,929999999724168
0,299999999949724
0,309999999407492
0,339999999912179
0,0999999999693464
0,529999996993369
0,509999999892393
0,67999999994636
0,249999999495671
0,349999999310507
0,769999999964052
0,869999999960567
0,739999999885814
0,809999999929465
0,569999999936086
0,0699999996414605
0,0199999997238427
0,249999999949673
0,219999999406753
0,879999999912106
0,519999999969201
0,109999996989591
0,579999999892265
0,00999999994633812
0,199999999495053
0,509999999309654
0,849999999963957
0,529999999960576
0,389999999885833
0,329999999929283
0,339999999936225
0,179999999641686
0,039999999724016
0,429999999949692
0,329999999407118
0,749999999912148
0,869999999969227
0,539999996991455
0,249999999892342
0,749999999946345
0,129999999495364
0,439999999310088
0,439999999963957
0,389999999960672
0,149999999885976
0,749999999929514
0,229999999936246
0,389999999642064
0,75999999972425
0,999999999949758
0,689999999407714
0,189999999912217
0,599999999969259
0,559999996994462
0,719999999892411
0,579999999946379
0,469999999495861
0,499999999310773
0,539999999964067
0,499999999960636
0,669999999885887
0,569999999929503
0,889999999936112
0,839999999641703
0,799999999724057
0,769999999949726
0,369999999407181
0,689999999912153
0,949999999969232
0,489999996991758
0,799999999892344
0,989999999946341
0,809999999495397
0,459999999310129
0,0699999999639727
0,989999999960575
0,989999999885822
0,649999999929478
0,749999999936098
0,819999999641491
0,709999999723905
0,919999999949698
0,559999999406829
0,0799999999120843
0,979999999969201
0,19999999699007
0,399999999892288
0,0599999999463455
0,839999999495079
0,169999999309762
0,489999999963948
0,0699999999606647
0,699999999885824
0,539999999929477
0,289999999936212
0,85999999964149
0,409999999723876
0,409999999949675
0,479999999406856
0,849999999912123
0,0599999999693084
0,369999996990016
0,969999999892287
0,799999999946348
0,239999999495131
0,139999999309756
0,759999999963975
0,639999999960574
0,139999999885867
0,379999999929281
0,829999999936117
0,809999999641629
0,0499999997239904
0,79999999994972
0,429999999407055
0,00999999991211786
0,749999999969219
0,229999996991189
0,36999999989232
0,909999999946347
0,129999999495311
0,459999999310018
0,84999999996401
0,429999999960592
0,559999999885809
0,839999999929464
0,179999999936127
0,199999999641451
0,519999999723835
0,709999999949677
0,65999999940674
0,619999999912104
0,769999999969196
0,369999996989506
0,819999999892259
0,149999999946332
0,139999999495037
0,789999999309638
0,769999999963956
0,0799999999606569
0,239999999885803
0,619999999929457
0,389999999936194
0,00999999964144507
0,489999999723829
0,529999999949679
0,119999999406723
0,23999999991208
0,999999999969197
0,319999996989456
-1,07738358637617E-10
0,639999999946357
0,169999999495027
0,33999999930962
0,619999999963957
0,369999999960581
0,269999999885734
0,539999999929454
0,829999999936076
0,309999999641384
0,569999999723794
0,0299999999496743
0,869999999406663
0,049999999912053
0,339999999969283
0,0699999969889834
0,419999999892239
0,229999999946323
0,73999999949493
0,569999999309572
0,439999999963934
0,979999999960563
0,659999999885772
0,579999999929452
0,259999999936186
0,0499999996413782
0,179999999723781
0,879999999949659
0,349999999406616
0,279999999912043
0,63999999996919
0,119999996988885
0,68999999989224
0,629999999946346
0,489999999494928
0,159999999309496
0,81999999996395
0,199999999960666
0,329999999885758
0,0699999999292535
0,709999999936089
0,449999999641455
0,809999999723838
0,43999999994967
0,239999999406721
0,679999999912107
0,0499999999693019
0,50999999698951
0,739999999892259
0,909999999946353
0,779999999495028
0,17999999930963
0,319999999963941
0,30999979592994
0,0799999992845776
0,319999888213952
0,289999984349717
0,259999978501268
0,68999992531546
0,489999977797685
0,359999966902139
0,0999999955974639
0,979999993742834
0,319999936220086
0,769999964271546
0,659999914578538
0,709999988595484
0,609999991613884
0,0499996810624992
0,129999796022981
0,949999999284883
0,139999888264931
0,579999984356832
0,339999978511073
0,0499999253495525
0,0199999778078181
0,749999966917215
0,249999995599477
0,959999993745639
0,119999936249182
0,189999964287873
0,44999991461751
0,709999988600683
0,769999991617709
0,10999968120794
0,469999795934233
0,799999999284578
0,479999888216319
0,689999984350009
0,739999978501708
0,459999925317085
0,489999977798156
0,279999966902799
0,969999995597555
0,519999993742924
0,799999936221403
0,339999964272313
0,109999914580348
0,439999988595721
0,0999999916140394
0,559999681069244
0,159999795952183
0,709999999284677
0,209999888226156
0,659999984351448
0,539999978503617
0,00999992532364612
0,0199999778001176
0,369999966905719
0,669999995597961
0,0399999937434695
0,209999936227053
0,289999964275456
0,239999914587877
0,799999988596776
0,849999991614825
0,379999681097307
0,0599997963414967
0,849999999286084
0,0999998884394092
0,639999984381271
0,209999978544616
0,0399999254661168
0,739999977842439
0,189999966968866
0,679999995606375
0,859999993755383
0,0299999363487243
0,7699999643436
0,379999914750834
0,939999988618522
0,439999991630769
0,0599996817057124
0,279999796072578
0,719999999285062
0,99999988829212
0,109999984360645
0,259999978516263
0,179999925367699
0,859999977813215
0,87999996692523
0,849999995600524
0,259999993747172
0,229999936264664
0,259999964296546
0,549999914638189
0,479999988603455
0,469999991619736
0,0399996812854285
0,39999979593453
0,919999999284577
0,109999888216478
0,459999984350096
0,159999978501749
0,0899999253171896
0,599999977798148
0,969999966902874
0,719999995597559
0,219999993742941
0,349999936221507
0,839999964272391
0,639999914580516
0,369999988595736
0,679999991614041
0,219999681069699
0,489999796273275
0,239999999285795
0,0599998884020376
0,589999984376062
0,07999997853743
0,209999925441159
0,0299999778350523
0,0699999669578055
0,82999999560487
0,609999993753289
0,499999936327413
0,829999964331669
0,749999914722298
0,0599999886146622
0,21999999162797
0,179999681599114
0,73999979595873
0,939999999284698
0,0599998882297013
0,209999984351913
0,839999978504262
0,669999925326029
0,429999977800853
0,249999966906794
0,439999995598074
0,0499999937436671
0,0299999362290846
0,0299999642766049
0,6099999145906
0,279999988597092
0,559999991615057
0,0699996811074268
0,0999997959292018
0,0899999992845766
0,389999888213555
0,229999984349644
0,73999997850113
0,879999925315178
0,609999977797651
0,529999966901996
0,429999995597441
0,419999993742772
0,449999936219853
0,359999964271439
0,019999914578241
0,969999988595427
0,589999991613865
0,0499996810613607
0,0799997971713939
0,859999999288932
0,0299998888940095
0,20999998444492
0,649999978632043
-7,42301705408468E-08
0,819999977932751
0,869999967103468
0,589999995624262
0,769999993780841
0,929999936608073
0,619999964488928
0,00999991509820254
0,179999988664855
0,689999991664912
0,959999683002812
0,059999795953114
0,749999999284684
0,749999888226605
0,969999984351528
0,45999997850368
0,869999925324023
0,899999977800111
0,319999966905864
0,429999995597975
0,209999993743497
0,759999936227341
0,269999964275619
0,40999991458823
0,669999988596823
0,74999999161486
0,409999681098734
0,679999795928736
0,599999999284578
0,359999888213302
0,419999984349645
0,689999978501068
0,789999925315063
0,449999977797575
0,259999966901949
0,359999995597418
0,98999999374278
0,299999936219718
0,0899999642713522
0,329999914578071
0,609999988595416
0,239999991613804
0,369999681060624
0,679999796067551
0,729999999285064
0,479999888289342
0,649999984360266
0,169999978515762
0,139999925365872
-2,21873289948632E-08
0,279999966924437
0,189999995600424
0,279999993747012
0,539999936263145
0,509999964295679
0,459999914636133
0,089999988603172
0,419999991619525
0,96999968127759
0,469999796245185
0,849999999285709
0,399999888386649
0,899999984373914
0,879999978534474
0,639999925430891
0,899999977831948
0,28999996695326
0,75999999560423
0,769999993752482
0,709999936318573
0,839999964326791
0,309999914710485
0,409999988613084
0,499999991626796
0,139999681555183
0,259999795921737
0,729999999284553
0,809999888209465
0,00999998434907857
0,45999997850039
0,40999992531251
0,0399999777968035
0,699999966900801
0,669999995597273
0,139999993742535
0,0599999362175418
0,15999996427014
0,509999914575143
0,519999988594993
0,559999991613531
0,519999681049703
0,599996436773895
0,469997554405079
0,449997021567341
0,229996432081901
0,369994735987991
0,539994874915055
0,599998948745155
0,469994835264469
0,139994196968776
0,689998618674413
0,809992062197368
0,429996776480132
0,189990455658403
0,719999487872543
0,639992073792111
0,769982027523615
0,489996420201816
0,619997543030992
0,159997007715055
0,0999964154879832
0,649994711505696
0,329994851078942
0,589998943855893
0,339994811243973
0,109994169979643
0,289998612250035
0,649992025279734
0,0699967614880019
0,569990411268981
0,269999485490783
0,739992036928464
0,319981943936011
0,809996432103022
0,619997551199278
0,149997017663048
0,949996427404882
0,899994729087646
0,15999486819683
0,469998947367149
0,909994828494306
0,609994189361845
0,909998616863694
0,159992051792047
0,199996772254609
0,0999904431471905
0,459999487201308
0,319992063402037
0,219982003964348
0,559996421896744
